14462
x y z px py pz
7.972450000e-03 5.028520000e-03 0.000000000e+00 5.594691355e-03 -4.598007472e-02 2.535851973e-01
7.965690000e-03 5.088640000e-03 0.000000000e+00 -2.606144555e-02 3.665984813e-02 2.505972657e-01
1.961690000e-02 -3.056460000e-03 0.000000000e+00 1.025285497e-02 3.927980134e-02 2.366210902e-01
-1.377840000e-02 -1.705510000e-02 0.000000000e+00 1.099543689e-04 -3.093214319e-02 2.599699254e-01
-1.870020000e-03 -1.972240000e-04 0.000000000e+00 -3.433944524e-02 -8.735332108e-04 2.554724116e-01
-1.824600000e-02 -8.727250000e-03 0.000000000e+00 -3.248810124e-02 2.730280478e-02 2.384089276e-01
1.352670000e-02 -1.370950000e-02 0.000000000e+00 -7.243543130e-03 -5.928626075e-03 2.625896894e-01
1.357920000e-02 -1.370500000e-02 0.000000000e+00 4.732062154e-02 -2.238800274e-02 2.617842634e-01
9.138190000e-03 -7.733120000e-03 0.000000000e+00 1.556790924e-03 1.648993742e-02 2.735684688e-01
5.511070000e-03 -6.014420000e-03 0.000000000e+00 -3.365128399e-02 -1.245211271e-02 2.416060239e-01
-1.004570000e-02 -1.166600000e-03 0.000000000e+00 2.305827615e-02 3.206541823e-02 2.508632172e-01
2.899450000e-03 -2.074230000e-03 0.000000000e+00 -4.724263435e-02 1.007738378e-03 2.607308684e-01
2.968800000e-03 -2.116470000e-03 0.000000000e+00 4.031199590e-02 -2.178606276e-02 2.546736108e-01
2.905180000e-03 -2.072640000e-03 0.000000000e+00 -3.094122907e-02 1.373984782e-02 2.620653580e-01
2.902900000e-03 -2.090180000e-03 0.000000000e+00 -4.350786181e-02 -2.474039552e-03 2.570321555e-01
1.171870000e-03 8.985300000e-03 0.000000000e+00 -2.104991667e-02 -2.029436843e-03 2.390335823e-01
-7.154180000e-03 -7.125840000e-04 0.000000000e+00 -1.324277411e-02 4.715281658e-02 2.691002948e-01
1.538960000e-02 -1.692810000e-03 0.000000000e+00 1.200056308e-02 -3.359705261e-02 2.488955549e-01
1.543180000e-02 -1.652140000e-03 0.000000000e+00 4.131522919e-02 -7.382036647e-03 2.406680955e-01
1.092210000e-02 -7.927700000e-03 0.000000000e+00 4.346053948e-03 9.318437799e-03 2.518995761e-01
1.095290000e-02 -7.939890000e-03 0.000000000e+00 1.670194144e-02 4.481187580e-03 2.486646220e-01
-1.843730000e-02 2.174040000e-03 0.000000000e+00 1.007236762e-02 5.487657720e-03 2.660243437e-01
-1.746610000e-02 7.952940000e-03 0.000000000e+00 -6.828043651e-03 2.941470551e-02 2.444642924e-01
-1.740760000e-02 7.871140000e-03 0.000000000e+00 4.180558313e-02 -1.707124486e-02 2.397263812e-01
8.069410000e-03 2.729600000e-03 0.000000000e+00 -1.626335813e-02 -2.548326138e-02 2.395834678e-01
-2.099800000e-03 -1.855790000e-03 0.000000000e+00 7.756166950e-03 -2.914648257e-02 2.683705846e-01
-8.145120000e-03 7.227830000e-03 0.000000000e+00 -4.933106321e-03 -3.254829524e-02 2.509398793e-01
-7.842910000e-03 3.532290000e-03 0.000000000e+00 2.377397900e-02 3.657637155e-02 2.572119803e-01
-7.883670000e-03 3.466480000e-03 0.000000000e+00 -1.173546341e-02 -2.217571479e-02 2.573075714e-01
-1.767220000e-02 -5.412440000e-03 0.000000000e+00 -1.862691898e-02 -6.865172747e-03 2.655889783e-01
-1.911400000e-03 -6.810230000e-03 0.000000000e+00 -3.417807611e-03 -3.490229698e-02 2.771157503e-01
-9.502490000e-03 -1.388540000e-02 0.000000000e+00 -1.545461959e-02 -4.762585054e-02 2.719812780e-01
-9.489000000e-03 -1.386870000e-02 0.000000000e+00 4.302583660e-02 1.470616970e-02 2.696350371e-01
-6.056060000e-03 -6.593950000e-03 0.000000000e+00 -1.746155940e-02 3.905028807e-02 2.543262649e-01
-7.492300000e-03 2.456470000e-03 0.000000000e+00 3.597973168e-02 -3.636313716e-02 2.579700840e-01
-7.488840000e-03 2.494120000e-03 0.000000000e+00 3.459583760e-02 1.809151419e-02 2.635323501e-01
5.752900000e-03 4.845960000e-07 0.000000000e+00 -2.491709708e-02 -4.319269512e-02 2.634367590e-01
5.765220000e-03 4.276060000e-05 0.000000000e+00 1.697631628e-02 3.613740967e-02 2.617161192e-01
-2.760390000e-03 1.184290000e-02 0.000000000e+00 1.834516186e-02 1.251495675e-02 2.684642828e-01
-2.764200000e-03 1.182890000e-02 0.000000000e+00 1.452284301e-02 -1.520437914e-02 2.699085602e-01
7.705550000e-03 1.811610000e-02 0.000000000e+00 -1.649050529e-02 -4.410573206e-02 2.664351015e-01
7.704060000e-03 1.813050000e-02 0.000000000e+00 -1.954402564e-02 -4.359067588e-03 2.742205704e-01
7.711320000e-03 1.813140000e-02 0.000000000e+00 1.050300078e-02 5.930575754e-03 2.750761581e-01
6.682120000e-03 -1.446280000e-04 0.000000000e+00 8.403413320e-03 -4.747129583e-02 2.719784387e-01
-1.611210000e-02 3.255470000e-03 0.000000000e+00 -2.695366067e-02 -3.694169990e-02 2.359803459e-01
-1.607300000e-02 3.256280000e-03 0.000000000e+00 3.172867257e-03 -2.143000959e-02 2.448002809e-01
6.673430000e-03 -1.339810000e-04 0.000000000e+00 -4.928686415e-02 -4.206803274e-03 2.695829826e-01
6.673990000e-03 -1.270420000e-04 0.000000000e+00 -4.369582608e-02 2.681415445e-02 2.700543129e-01
7.986680000e-03 -6.395230000e-03 0.000000000e+00 -2.548685788e-02 2.773353259e-02 2.355260516e-01
8.395520000e-03 -2.488570000e-04 0.000000000e+00 6.828431694e-03 -1.079242412e-02 2.437184925e-01
8.346040000e-03 -2.835340000e-04 0.000000000e+00 -3.608639620e-02 -1.198333775e-02 2.436399375e-01
-7.188760000e-03 1.582400000e-03 0.000000000e+00 1.943433249e-02 -3.552818205e-02 2.500492732e-01
-7.233460000e-03 1.580820000e-03 0.000000000e+00 -9.490303019e-03 -3.319613787e-02 2.459322309e-01
1.155250000e-02 -2.547370000e-03 0.000000000e+00 2.244734493e-02 -1.888037735e-02 2.780394821e-01
-5.837840000e-07 5.775870000e-03 0.000000000e+00 -7.616745915e-03 -1.825931916e-02 2.462786303e-01
1.056850000e-02 -6.427810000e-03 0.000000000e+00 5.324925708e-03 1.463925593e-02 2.425846496e-01
1.051420000e-02 -6.508530000e-03 0.000000000e+00 -1.069323652e-02 -8.660884626e-03 2.424105035e-01
7.423320000e-03 1.046120000e-02 0.000000000e+00 -1.968618191e-02 -3.463170792e-02 2.674269774e-01
-1.948680000e-02 -6.303290000e-03 0.000000000e+00 -2.099956572e-02 -1.035573370e-02 2.778123349e-01
1.541520000e-02 -7.171340000e-03 0.000000000e+00 -6.701882332e-05 1.872998700e-02 2.592780730e-01
1.542690000e-02 -7.132460000e-03 0.000000000e+00 -1.714118726e-02 3.366216813e-02 2.592752337e-01
1.346360000e-02 5.247070000e-03 0.000000000e+00 2.934003088e-02 -1.547809146e-02 2.567690434e-01
1.341030000e-02 5.261450000e-03 0.000000000e+00 -4.370036903e-02 -1.914699133e-03 2.588540650e-01
1.345790000e-02 5.245670000e-03 0.000000000e+00 1.827086581e-02 -1.550582235e-02 2.625707604e-01
1.834770000e-02 -1.068220000e-02 0.000000000e+00 -2.585530950e-02 -2.183224935e-02 2.685740706e-01
1.836150000e-02 -1.067570000e-02 0.000000000e+00 4.740324632e-03 1.596674179e-02 2.729144743e-01
6.470520000e-04 -5.368350000e-03 0.000000000e+00 -2.408119553e-03 1.458265843e-02 2.744940935e-01
4.837270000e-04 1.285930000e-02 0.000000000e+00 -4.539072248e-02 -9.570561683e-03 2.776438674e-01
3.754270000e-03 1.402530000e-03 0.000000000e+00 -8.866026906e-03 1.574972161e-02 2.532728700e-01
-1.696930000e-02 -1.167230000e-02 0.000000000e+00 -4.483042615e-03 2.382650678e-02 2.575290399e-01
-1.696610000e-02 -1.170730000e-02 0.000000000e+00 9.581067239e-03 -4.642272775e-02 2.597806361e-01
3.781350000e-03 1.373150000e-03 0.000000000e+00 5.709996933e-03 -2.600655165e-02 2.545373225e-01
3.805820000e-03 1.356400000e-03 0.000000000e+00 4.614447247e-02 -1.731968707e-02 2.518995761e-01
8.137680000e-03 -1.186450000e-02 0.000000000e+00 1.194510131e-02 2.825209063e-02 2.577959378e-01
6.516440000e-03 1.101450000e-02 0.000000000e+00 2.502555985e-02 1.588118303e-02 2.781133049e-01
-1.013640000e-02 -1.249790000e-03 0.000000000e+00 2.383294261e-02 -1.616379196e-02 2.393459097e-01
6.511600000e-03 1.101390000e-02 0.000000000e+00 -2.110954280e-02 7.281647066e-03 2.794771343e-01
7.493660000e-03 -8.041640000e-04 0.000000000e+00 -3.672486901e-02 -1.593569835e-02 2.583477161e-01
1.733740000e-03 -1.245640000e-02 0.000000000e+00 -4.885689351e-03 3.647036954e-02 2.567188817e-01
1.697580000e-03 -1.249660000e-02 0.000000000e+00 -4.508558813e-02 -1.146525294e-02 2.588976015e-01
-8.786980000e-03 -5.228240000e-04 0.000000000e+00 4.413772195e-02 1.542414401e-02 2.662089008e-01
-8.816430000e-03 -5.417750000e-04 0.000000000e+00 -8.477387578e-03 -1.220414372e-02 2.664795845e-01
1.346970000e-02 1.114350000e-02 0.000000000e+00 4.117581762e-02 -2.984978697e-02 2.577703838e-01
7.547900000e-03 -7.737140000e-04 0.000000000e+00 -2.261732673e-02 3.004077987e-02 2.580978542e-01
-1.702350000e-02 2.966800000e-07 0.000000000e+00 -2.046018586e-02 -2.740539958e-02 2.744231100e-01
1.417270000e-02 2.663740000e-06 0.000000000e+00 -9.605958782e-03 8.354841685e-03 2.570207981e-01
1.418660000e-02 -4.409620000e-05 0.000000000e+00 3.491744012e-02 -1.367189296e-02 2.495296741e-01
9.722520000e-03 -2.363270000e-03 0.000000000e+00 3.029064175e-02 1.318750164e-02 2.478156594e-01
9.758990000e-03 -2.437240000e-03 0.000000000e+00 3.355048744e-02 -2.470897350e-02 2.411640334e-01
1.342850000e-02 1.114790000e-02 0.000000000e+00 -1.184127613e-02 -1.436024350e-02 2.653476345e-01
1.342630000e-02 1.116640000e-02 0.000000000e+00 -3.321061850e-02 -1.191254355e-03 2.654498507e-01
1.287150000e-02 -3.987640000e-03 0.000000000e+00 2.170126116e-02 1.578332046e-02 2.358327003e-01
-1.070730000e-03 -2.138030000e-03 0.000000000e+00 -2.363977288e-03 -3.082131430e-02 2.532246012e-01
-1.036820000e-03 -2.189860000e-03 0.000000000e+00 1.631503411e-02 -4.201493709e-02 2.480475388e-01
3.762430000e-03 6.868670000e-03 0.000000000e+00 -1.076336821e-02 -3.554048586e-02 2.764371481e-01
1.230210000e-02 -1.567150000e-02 0.000000000e+00 2.118781393e-02 3.788719996e-02 2.442485026e-01
1.111070000e-03 -3.069500000e-03 0.000000000e+00 -2.061559237e-02 -2.793872219e-02 2.352610466e-01
-1.424550000e-02 -1.026030000e-03 0.000000000e+00 -4.637303931e-02 1.525794801e-02 2.642450243e-01
-1.328110000e-03 -6.356090000e-03 0.000000000e+00 -4.300151293e-02 -1.499833773e-02 2.779883740e-01
-1.166480000e-02 -1.141000000e-02 0.000000000e+00 9.530148417e-03 -1.653584008e-03 2.691220631e-01
-1.107740000e-02 -1.066370000e-02 0.000000000e+00 -4.925847076e-02 6.166023251e-03 2.580287637e-01
-2.486300000e-03 1.581160000e-02 0.000000000e+00 -3.027710756e-03 -1.325564579e-02 2.505168178e-01
-1.464950000e-02 -5.981210000e-03 0.000000000e+00 7.845871149e-03 3.584637737e-02 2.681008473e-01
-1.464840000e-02 -5.993040000e-03 0.000000000e+00 1.053915503e-02 8.403640467e-03 2.696482874e-01
-1.465910000e-02 -5.988300000e-03 0.000000000e+00 -2.403671255e-02 3.813564217e-03 2.678008238e-01
-1.463580000e-02 -5.981920000e-03 0.000000000e+00 2.865735902e-02 2.448901933e-02 2.689999715e-01
-8.523740000e-03 1.880980000e-02 0.000000000e+00 -2.225180909e-02 2.260909264e-02 2.789556423e-01
-8.520360000e-03 1.880950000e-02 0.000000000e+00 3.378482759e-02 1.164204914e-02 2.781218229e-01
5.277780000e-03 5.434420000e-05 0.000000000e+00 1.358368414e-03 4.455321197e-02 2.647135153e-01
9.833330000e-04 2.352900000e-03 0.000000000e+00 -1.453344321e-02 4.251532336e-02 2.448135311e-01
-3.455490000e-03 -4.401000000e-03 0.000000000e+00 1.237403087e-02 -7.938812196e-03 2.520103103e-01
-2.448680000e-03 1.360300000e-02 0.000000000e+00 5.071467335e-02 3.774845090e-03 2.632540948e-01
-2.441360000e-03 1.358790000e-02 0.000000000e+00 5.029624935e-02 1.147131019e-02 2.625489922e-01
-2.469250000e-03 1.357590000e-02 0.000000000e+00 3.102044665e-03 -4.000733477e-02 2.649482340e-01
3.515590000e-03 -8.658510000e-03 0.000000000e+00 -2.351853309e-03 6.867586186e-03 2.684709079e-01
-1.251150000e-02 3.861680000e-03 0.000000000e+00 -3.098940320e-02 -2.866048229e-02 2.689961857e-01
-1.249220000e-02 3.880520000e-03 0.000000000e+00 -1.657795695e-03 2.739252791e-02 2.691996717e-01
-7.388120000e-03 -2.722620000e-03 0.000000000e+00 4.252791110e-02 -1.679071812e-03 2.417460980e-01
6.363770000e-03 2.253300000e-03 0.000000000e+00 1.665367267e-02 2.021013469e-02 2.582161601e-01
2.306890000e-03 -2.523970000e-04 0.000000000e+00 1.442621082e-02 -2.346572137e-02 2.688324505e-01
-1.196500000e-02 2.055340000e-03 0.000000000e+00 3.617924260e-02 -1.636140999e-02 2.737549187e-01
-1.037630000e-02 1.869600000e-02 0.000000000e+00 3.695305726e-02 2.533192459e-02 2.432244475e-01
-1.036820000e-02 1.866740000e-02 0.000000000e+00 2.545571979e-03 1.126829742e-02 2.476367811e-01
2.308550000e-03 -2.345490000e-04 0.000000000e+00 2.971103791e-02 2.168696981e-02 2.663499213e-01
1.065330000e-02 4.600770000e-03 0.000000000e+00 3.810989882e-02 1.204826398e-02 2.628111578e-01
-5.921010000e-03 4.030610000e-03 0.000000000e+00 -2.036052504e-02 4.592413973e-02 2.535539646e-01
-8.568970000e-03 2.128310000e-03 0.000000000e+00 1.032904391e-02 2.738959393e-02 2.512058308e-01
-8.555760000e-03 2.135590000e-03 0.000000000e+00 1.690476492e-02 3.281878965e-02 2.540773495e-01
8.322760000e-03 -2.653430000e-03 0.000000000e+00 -1.821142897e-02 3.008753433e-02 2.577476690e-01
-5.819750000e-03 -1.208220000e-02 0.000000000e+00 3.253088062e-02 2.853857998e-02 2.619839636e-01
-5.852420000e-03 -1.211780000e-02 0.000000000e+00 -1.941019811e-02 -4.203348744e-02 2.640481634e-01
1.255050000e-02 -7.081710000e-04 0.000000000e+00 -4.075483822e-02 -2.416419889e-02 2.592392687e-01
1.105220000e-02 6.147530000e-03 0.000000000e+00 1.263269470e-03 -1.705808926e-02 2.732618201e-01
1.104550000e-02 6.161280000e-03 0.000000000e+00 1.583698398e-03 4.446907288e-02 2.676389814e-01
5.937630000e-03 -4.974200000e-04 0.000000000e+00 1.676800340e-03 -2.972750608e-02 2.576019163e-01
1.549790000e-02 4.237960000e-06 0.000000000e+00 -3.567809918e-02 -1.907297922e-02 2.405223427e-01
1.551880000e-02 3.295050000e-05 0.000000000e+00 -6.573563115e-03 -4.249014788e-02 2.390193856e-01
-8.274650000e-04 -3.453070000e-03 0.000000000e+00 -2.068335794e-03 -4.897103496e-02 2.746625609e-01
-8.293970000e-04 -3.453020000e-03 0.000000000e+00 -1.353976903e-02 -5.244534542e-02 2.732750704e-01
-9.607960000e-03 -7.096500000e-03 0.000000000e+00 3.515329459e-02 -3.206740577e-02 2.761863398e-01
1.958180000e-02 -2.100500000e-03 0.000000000e+00 -7.633450696e-03 3.850560810e-02 2.586553112e-01
-9.240910000e-03 -1.978430000e-02 0.000000000e+00 -2.917241521e-02 -1.547430568e-02 2.440951782e-01
4.104420000e-03 1.792620000e-03 0.000000000e+00 -3.987502155e-02 -1.868067714e-03 2.452072529e-01
-1.087840000e-02 -1.040440000e-02 0.000000000e+00 -2.471067710e-02 1.042037600e-02 2.674790320e-01
4.133540000e-03 1.778990000e-03 0.000000000e+00 -9.043835810e-03 5.551060171e-03 2.463098631e-01
-9.346100000e-03 -2.093850000e-03 0.000000000e+00 1.616994386e-03 -5.041758379e-02 2.600910706e-01
-9.610720000e-03 -7.097570000e-03 0.000000000e+00 -1.734495719e-02 -5.123976187e-02 2.745982026e-01
2.641940000e-03 -3.766340000e-04 0.000000000e+00 7.232091128e-03 3.813422250e-02 2.509919339e-01
-1.697900000e-02 1.670440000e-02 0.000000000e+00 7.517719218e-03 6.325101979e-03 2.647182475e-01
-1.700540000e-02 1.673930000e-02 0.000000000e+00 -3.863981422e-02 2.562144257e-02 2.596178473e-01
-1.701210000e-02 1.670090000e-02 0.000000000e+00 -3.669600239e-02 -1.381878146e-02 2.623265772e-01
-3.816180000e-03 -3.995010000e-03 0.000000000e+00 2.739886910e-03 -2.216095022e-02 2.600872848e-01
-1.451780000e-02 -8.231140000e-03 0.000000000e+00 2.982688296e-02 1.888671855e-02 2.707385937e-01
-1.454130000e-02 -8.237960000e-03 0.000000000e+00 -4.131399881e-02 -1.119059416e-02 2.695082133e-01
-1.453590000e-02 -8.226780000e-03 0.000000000e+00 -2.761181957e-02 2.284892219e-02 2.722377650e-01
-1.902660000e-02 -5.759770000e-03 0.000000000e+00 -3.584685059e-03 -2.088447782e-02 2.594181471e-01
-1.121030000e-03 1.836110000e-02 0.000000000e+00 -2.717730598e-03 -5.811569571e-04 2.724194827e-01
-1.534790000e-02 -8.450800000e-03 0.000000000e+00 -4.735866869e-02 -1.601472663e-02 2.590764799e-01
3.379920000e-03 -9.502180000e-04 0.000000000e+00 4.065101304e-03 4.785328164e-02 2.748442787e-01
2.454440000e-03 -8.918190000e-03 0.000000000e+00 1.014685296e-02 -1.568403822e-02 2.386190388e-01
1.745240000e-03 -1.430710000e-02 0.000000000e+00 -1.770754085e-02 -4.900586419e-03 2.794780808e-01
-9.046570000e-05 6.849790000e-03 0.000000000e+00 4.526919875e-02 -2.549802595e-02 2.644617605e-01
5.903610000e-03 -1.574080000e-02 0.000000000e+00 4.333759608e-03 1.735139303e-02 2.436134370e-01
1.386790000e-02 -1.723160000e-02 0.000000000e+00 -1.946149551e-02 -5.019479028e-03 2.486930153e-01
1.631550000e-02 7.146940000e-03 0.000000000e+00 2.665647647e-02 1.151304849e-02 2.550853150e-01
1.629310000e-02 7.094020000e-03 0.000000000e+00 -1.883892300e-02 -3.603595060e-02 2.536959316e-01
-1.845790000e-02 1.310560000e-02 0.000000000e+00 -1.595756126e-02 -2.998512882e-02 2.367848254e-01
1.625110000e-02 2.584260000e-03 0.000000000e+00 3.159049138e-02 -4.120563069e-02 2.764333624e-01
-8.389410000e-03 1.193770000e-02 0.000000000e+00 3.387805257e-02 2.124053100e-03 2.419864954e-01
-8.407060000e-03 1.194810000e-02 0.000000000e+00 1.399690269e-02 9.925005898e-03 2.462672730e-01
-8.451290000e-03 1.194920000e-02 0.000000000e+00 8.537950690e-03 1.409902427e-02 2.422079639e-01
-8.455470000e-03 1.195180000e-02 0.000000000e+00 6.685205945e-03 3.137668911e-02 2.428174755e-01
5.355780000e-03 2.865310000e-03 0.000000000e+00 3.621568079e-02 6.327288271e-03 2.595175240e-01
5.290430000e-03 2.837410000e-03 0.000000000e+00 -1.172117207e-02 -3.547991328e-02 2.568845098e-01
-1.980290000e-02 8.998660000e-03 0.000000000e+00 -1.284838986e-02 -3.041121903e-02 2.606229735e-01
7.247560000e-03 2.755630000e-03 0.000000000e+00 1.347276061e-02 -2.717446664e-02 2.353329765e-01
-1.044670000e-02 -1.452480000e-02 0.000000000e+00 -3.462858465e-02 -2.755541135e-02 2.497587141e-01
-1.046470000e-02 -1.451500000e-02 0.000000000e+00 -3.279579100e-02 -3.064347700e-02 2.502480270e-01
1.322660000e-02 5.261100000e-05 0.000000000e+00 2.019811482e-02 -2.140928241e-02 2.477446760e-01
-4.224890000e-03 -1.120100000e-03 0.000000000e+00 5.056343120e-02 1.548604162e-02 2.691021877e-01
-4.690260000e-03 1.932870000e-03 0.000000000e+00 6.703850941e-03 -2.970649497e-02 2.735694152e-01
-1.178890000e-02 -1.326940000e-02 0.000000000e+00 2.024647824e-02 1.201305617e-02 2.560809768e-01
-1.182700000e-02 -1.324020000e-02 0.000000000e+00 -1.771520706e-02 2.649690559e-02 2.547786664e-01
-1.180900000e-02 -1.331710000e-02 0.000000000e+00 -1.081494954e-02 -3.226710598e-03 2.545685552e-01
1.445540000e-02 4.634340000e-03 0.000000000e+00 3.517392713e-03 3.769384094e-02 2.754329684e-01
1.718250000e-02 1.532130000e-03 0.000000000e+00 3.754600600e-02 1.498082847e-02 2.670237912e-01
-7.792000000e-03 1.249160000e-02 0.000000000e+00 2.002870090e-02 -2.624600262e-02 2.634481163e-01
-7.829440000e-03 1.250300000e-02 0.000000000e+00 -3.597594589e-02 1.407564704e-02 2.633742935e-01
-7.803620000e-03 1.250950000e-02 0.000000000e+00 3.288466232e-03 -3.684383733e-03 2.650390929e-01
-7.816980000e-03 1.253010000e-02 0.000000000e+00 -1.902669798e-02 4.207541502e-02 2.597210100e-01
5.000430000e-03 2.043950000e-03 0.000000000e+00 4.415778662e-02 1.176262643e-02 2.678008238e-01
4.964410000e-03 2.036170000e-03 0.000000000e+00 -5.076776900e-02 -9.830077314e-03 2.639535188e-01
1.996510000e-02 1.963580000e-02 0.000000000e+00 -3.142098281e-02 3.548748485e-02 2.374038015e-01
1.033640000e-02 -1.164730000e-02 0.000000000e+00 -2.548799361e-03 -2.963040067e-02 2.386701469e-01
1.035140000e-02 -1.159990000e-02 0.000000000e+00 3.445443849e-02 1.266193990e-02 2.422363573e-01
-7.703310000e-03 2.877490000e-03 0.000000000e+00 3.695485551e-02 -2.649226800e-02 2.714531609e-01
-1.987900000e-02 5.454650000e-03 0.000000000e+00 2.919342632e-02 -3.332570639e-02 2.751849994e-01
-1.988460000e-02 5.462530000e-03 0.000000000e+00 -1.134808286e-02 2.250299599e-02 2.771299470e-01
-1.988890000e-02 5.460030000e-03 0.000000000e+00 -5.062618060e-02 -6.447146256e-03 2.720390112e-01
-1.988230000e-02 5.461590000e-03 0.000000000e+00 1.726876825e-04 6.156057169e-03 2.789594281e-01
1.817320000e-02 2.407320000e-03 0.000000000e+00 1.267632588e-02 -4.264943483e-02 2.730024938e-01
1.816560000e-02 2.425710000e-03 0.000000000e+00 -1.843516892e-02 2.718128105e-02 2.734141980e-01
1.816270000e-02 2.409440000e-03 0.000000000e+00 -2.188837363e-02 -4.299346813e-02 2.721696209e-01
1.571560000e-02 1.207430000e-02 0.000000000e+00 3.928500680e-02 -2.773788624e-02 2.668912887e-01
1.568810000e-02 1.209390000e-02 0.000000000e+00 -2.652378467e-02 6.519142441e-03 2.694741412e-01
1.471450000e-02 -1.672430000e-02 0.000000000e+00 -2.031045802e-02 -6.072798270e-03 2.625584566e-01
1.476140000e-02 -1.672760000e-02 0.000000000e+00 4.394767550e-02 -2.539363290e-02 2.601223033e-01
1.470970000e-02 -1.671820000e-02 0.000000000e+00 -2.516175350e-02 -1.770517473e-03 2.619404271e-01
1.846770000e-03 -5.567960000e-03 0.000000000e+00 -1.132612530e-02 9.978290836e-03 2.509730050e-01
-6.681350000e-03 8.695560000e-03 0.000000000e+00 -2.358241822e-02 8.658925482e-03 2.588427076e-01
1.150000000e-02 -1.628160000e-03 0.000000000e+00 -1.552106014e-02 -3.515868934e-02 2.757027057e-01
1.149830000e-02 -1.624720000e-03 0.000000000e+00 -3.339896135e-02 -9.681201279e-03 2.765989905e-01
1.150490000e-02 -1.621320000e-03 0.000000000e+00 2.367602178e-02 2.104773985e-02 2.775747768e-01
4.952910000e-03 2.987460000e-03 0.000000000e+00 -1.872818876e-02 -2.594313974e-03 2.532634055e-01
6.704810000e-03 5.306790000e-03 0.000000000e+00 -4.720619616e-02 5.445105485e-03 2.511708123e-01
-6.694880000e-03 1.485410000e-02 0.000000000e+00 -3.410879623e-02 -2.362207433e-02 2.485311730e-01
5.508540000e-03 5.162020000e-03 0.000000000e+00 -6.391249125e-03 -4.241405358e-02 2.587281876e-01
-3.159330000e-03 9.171580000e-03 0.000000000e+00 -1.958813005e-02 1.862805472e-02 2.437979940e-01
1.131980000e-02 -7.957210000e-03 0.000000000e+00 -2.149143397e-02 2.501988117e-02 2.668789849e-01
1.134070000e-02 -7.987130000e-03 0.000000000e+00 1.873046023e-02 -4.881070692e-02 2.641267185e-01
1.678800000e-02 1.819980000e-02 0.000000000e+00 -3.339668988e-02 -3.011261516e-02 2.737009713e-01
1.679800000e-02 1.820080000e-02 0.000000000e+00 2.025972849e-02 -3.328794318e-02 2.751594454e-01
1.778160000e-02 3.802230000e-03 0.000000000e+00 -3.746943847e-02 -4.687276306e-03 2.389323126e-01
-1.811560000e-02 3.349270000e-03 0.000000000e+00 3.592635210e-02 -8.308569916e-03 2.577779553e-01
-1.794750000e-02 -2.671890000e-03 0.000000000e+00 -3.364030521e-02 -6.845439338e-03 2.442693244e-01
-1.786890000e-02 -2.690540000e-03 0.000000000e+00 1.741130309e-02 -2.148253737e-02 2.458508365e-01
1.527340000e-03 4.202240000e-03 0.000000000e+00 -2.624467759e-02 -1.655779764e-02 2.657811070e-01
1.181510000e-02 -6.122910000e-03 0.000000000e+00 -2.513184579e-02 -3.425909194e-02 2.633884902e-01
2.163330000e-03 5.245450000e-03 0.000000000e+00 -3.889658516e-03 -4.473975658e-02 2.529047023e-01
2.159720000e-03 5.317040000e-03 0.000000000e+00 5.457475541e-03 3.224372875e-02 2.537574506e-01
-1.783380000e-03 -9.385430000e-03 0.000000000e+00 -2.888867054e-02 2.061786384e-02 2.570756920e-01
1.538900000e-03 4.222900000e-03 0.000000000e+00 7.673797710e-04 2.995692471e-02 2.647712485e-01
-8.675390000e-03 5.586690000e-03 0.000000000e+00 -1.600488359e-02 4.191347803e-03 2.763945580e-01
1.225790000e-02 9.108360000e-03 0.000000000e+00 -3.792297564e-02 -5.083326310e-03 2.477285864e-01
-1.303110000e-02 -3.185750000e-04 0.000000000e+00 2.303991509e-02 -5.680543517e-03 2.487857671e-01
-2.687150000e-03 -4.716960000e-03 0.000000000e+00 3.567535448e-02 4.219409942e-03 2.596282582e-01
-1.599080000e-02 -1.257970000e-03 0.000000000e+00 -2.116860106e-03 2.277377433e-02 2.490214323e-01
3.927280000e-03 4.539770000e-03 0.000000000e+00 4.400313726e-02 -9.997219766e-03 2.643907770e-01
3.856720000e-03 4.537390000e-03 0.000000000e+00 -2.780167674e-02 -9.268664177e-03 2.651592916e-01
1.993760000e-02 8.103200000e-03 0.000000000e+00 -2.108834240e-02 3.667253052e-02 2.346430170e-01
1.990520000e-02 7.988410000e-03 0.000000000e+00 -3.109086227e-02 -3.177552167e-02 2.329176450e-01
1.836440000e-02 -1.492850000e-02 0.000000000e+00 3.033824801e-02 1.427922768e-02 2.426811872e-01
1.487390000e-02 -6.413490000e-04 0.000000000e+00 2.811920954e-02 1.549929187e-03 2.437866367e-01
5.367680000e-03 2.315280000e-03 0.000000000e+00 3.375009301e-02 -2.600872848e-02 2.668789849e-01
5.349500000e-03 2.326090000e-03 0.000000000e+00 3.349483638e-03 -3.194569275e-02 2.660849163e-01
-1.796460000e-02 -9.836830000e-03 0.000000000e+00 -3.573772531e-02 2.805911018e-02 2.460249827e-01
3.897790000e-03 -1.438790000e-02 0.000000000e+00 3.573053231e-02 -1.349329850e-02 2.700893314e-01
-8.250700000e-03 3.357700000e-03 0.000000000e+00 -1.529921308e-03 -6.070223936e-03 2.681898133e-01
-8.266330000e-03 3.365120000e-03 0.000000000e+00 -2.973507765e-02 7.293789975e-03 2.688722012e-01
